timestamp,datetime,open,high,low,close,volume,source
1787313600000,2026-08-21T12:00:00.000Z,90.26,90.469,89.985,90.433,10628.05638,bitstamp
1787314500000,2026-08-21T12:15:00.000Z,90.387,90.388,90.182,90.267,3642.95932,bitstamp
1787315400000,2026-08-21T12:30:00.000Z,90.224,91.074,90.209,91.045,5915.65103,bitstamp
1787316300000,2026-08-21T12:45:00.000Z,91.032,91.095,90.784,90.814,2447.72752,bitstamp
1787317200000,2026-08-21T13:00:00.000Z,90.85,90.957,90.667,90.852,5349.17655,bitstamp
1787318100000,2026-08-21T13:15:00.000Z,90.853,90.853,90.419,90.713,10139.02305,bitstamp
1787319000000,2026-08-21T13:30:00.000Z,90.696,90.998,89.818,90.935,17947.21617,bitstamp
1787319900000,2026-08-21T13:45:00.000Z,90.936,91.306,90.809,91.1,10241.5706,bitstamp
1787320800000,2026-08-21T14:00:00.000Z,90.991,91.053,90.524,90.907,7185.70063,bitstamp
1787321700000,2026-08-21T14:15:00.000Z,90.92,91.35,90.741,91.257,11840.35524,bitstamp
1787322600000,2026-08-21T14:30:00.000Z,91.278,91.654,91.111,91.461,8688.25799,bitstamp
1787323500000,2026-08-21T14:45:00.000Z,91.456,91.919,91.449,91.868,4571.60039,bitstamp
1787324400000,2026-08-21T15:00:00.000Z,91.833,92.111,91.647,91.834,5902.97389,bitstamp
1787325300000,2026-08-21T15:15:00.000Z,91.844,91.967,91.483,91.545,6255.16137,bitstamp
1787326200000,2026-08-21T15:30:00.000Z,91.546,91.766,91.336,91.566,4360.21617,bitstamp
1787327100000,2026-08-21T15:45:00.000Z,91.566,91.661,91.22,91.286,9370.29081,bitstamp
1787328000000,2026-08-21T16:00:00.000Z,91.335,91.468,90.749,90.749,4966.17945,bitstamp
1787328900000,2026-08-21T16:15:00.000Z,90.742,91.48,90.742,91.479,4892.9622,bitstamp
1787329800000,2026-08-21T16:30:00.000Z,91.47,91.555,91.297,91.365,3898.26997,bitstamp
1787330700000,2026-08-21T16:45:00.000Z,91.347,91.9,91.328,91.602,6729.97043,bitstamp
1787331600000,2026-08-21T17:00:00.000Z,91.62,91.894,91.483,91.7,6332.88158,bitstamp
1787332500000,2026-08-21T17:15:00.000Z,91.702,91.702,91.151,91.506,3280.00742,bitstamp
1787333400000,2026-08-21T17:30:00.000Z,91.51,91.959,91.51,91.566,4370.81928,bitstamp
1787334300000,2026-08-21T17:45:00.000Z,91.566,91.879,91.516,91.756,2036.17199,bitstamp
1787335200000,2026-08-21T18:00:00.000Z,91.766,92.031,91.728,91.841,3382.2679,bitstamp
1787336100000,2026-08-21T18:15:00.000Z,91.806,92.029,91.647,91.874,3752.15691,bitstamp
1787337000000,2026-08-21T18:30:00.000Z,91.838,91.959,91.3,91.396,4448.4464,bitstamp
1787337900000,2026-08-21T18:45:00.000Z,91.357,91.573,91.034,91.543,5921.09974,bitstamp
1787338800000,2026-08-21T19:00:00.000Z,91.541,91.592,90.832,91.291,2762.4998,bitstamp
1787339700000,2026-08-21T19:15:00.000Z,91.281,91.355,90.902,91.284,2945.87757,bitstamp
1787340600000,2026-08-21T19:30:00.000Z,91.304,91.325,90.766,90.83,3558.24534,bitstamp
1787341500000,2026-08-21T19:45:00.000Z,90.778,91.038,90.743,90.901,3503.94788,bitstamp
1787342400000,2026-08-21T20:00:00.000Z,90.921,91.305,90.52,91.181,5980.16042,bitstamp
1787343300000,2026-08-21T20:15:00.000Z,91.182,91.947,91.182,91.778,3535.72515,bitstamp
1787344200000,2026-08-21T20:30:00.000Z,91.789,91.907,91.622,91.838,3003.92475,bitstamp
1787345100000,2026-08-21T20:45:00.000Z,91.822,91.849,91.531,91.839,4969.02143,bitstamp
1787346000000,2026-08-21T21:00:00.000Z,91.849,92.408,91.645,92.282,13023.53568,bitstamp
1787346900000,2026-08-21T21:15:00.000Z,92.219,92.947,92.134,92.785,11470.70331,bitstamp
1787347800000,2026-08-21T21:30:00.000Z,92.787,93.067,92.596,93.024,10116.575,bitstamp
1787348700000,2026-08-21T21:45:00.000Z,93.038,93.838,93.038,93.712,11750.43393,bitstamp
1787349600000,2026-08-21T22:00:00.000Z,93.722,94.357,93.569,94.075,13357.32487,bitstamp
1787350500000,2026-08-21T22:15:00.000Z,94.036,94.153,93.452,94.119,13036.03449,bitstamp
1787351400000,2026-08-21T22:30:00.000Z,94.196,94.46,93.289,94.37,6762.54682,bitstamp
1787352300000,2026-08-21T22:45:00.000Z,94.283,94.602,93.601,94.303,8869.52549,bitstamp
1787353200000,2026-08-21T23:00:00.000Z,94.304,94.332,93.874,94.098,13587.66405,bitstamp
1787354100000,2026-08-21T23:15:00.000Z,94.057,95,94.057,94.435,15579.6914,bitstamp
1787355000000,2026-08-21T23:30:00.000Z,94.429,94.485,93.6,93.96,10426.40676,bitstamp
1787355900000,2026-08-21T23:45:00.000Z,93.984,93.987,93.372,93.714,3162.5528,bitstamp
1787356800000,2026-08-22T00:00:00.000Z,93.715,93.958,92.87,93.572,7634.96542,bitstamp
1787357700000,2026-08-22T00:15:00.000Z,93.553,94.407,93.408,93.67,8069.13207,bitstamp
1787358600000,2026-08-22T00:30:00.000Z,93.638,93.885,93.393,93.516,5706.82067,bitstamp
1787359500000,2026-08-22T00:45:00.000Z,93.524,93.935,93.386,93.874,6323.81792,bitstamp
1787360400000,2026-08-22T01:00:00.000Z,93.857,94.185,93.73,93.992,5344.98828,bitstamp
1787361300000,2026-08-22T01:15:00.000Z,93.999,94.263,93.767,94.035,6297.13739,bitstamp
1787362200000,2026-08-22T01:30:00.000Z,94.029,94.416,93.629,93.712,5730.85317,bitstamp
1787363100000,2026-08-22T01:45:00.000Z,93.726,94.026,93.475,93.663,4506.12789,bitstamp
1787364000000,2026-08-22T02:00:00.000Z,93.673,94.295,93.673,94.219,3077.89882,bitstamp
1787364900000,2026-08-22T02:15:00.000Z,94.222,95.008,94.198,94.83,11570.7933,bitstamp
1787365800000,2026-08-22T02:30:00.000Z,94.83,95.723,94.623,95.666,15383.82592,bitstamp
1787366700000,2026-08-22T02:45:00.000Z,95.656,95.676,95.23,95.62,9072.64668,bitstamp
1787367600000,2026-08-22T03:00:00.000Z,95.614,96.468,95.473,95.975,17406.54003,bitstamp
1787368500000,2026-08-22T03:15:00.000Z,95.981,97.093,95.981,96.835,17694.61265,bitstamp
1787369400000,2026-08-22T03:30:00.000Z,96.824,97.556,96.405,96.7,6109.74029,bitstamp
1787370300000,2026-08-22T03:45:00.000Z,96.68,97.299,96.597,96.712,4535.2376,bitstamp
1787371200000,2026-08-22T04:00:00.000Z,96.794,97.162,96.198,97.162,5899.83574,bitstamp
1787372100000,2026-08-22T04:15:00.000Z,97.186,97.929,96.665,97.929,11588.50915,bitstamp
1787373000000,2026-08-22T04:30:00.000Z,97.96,102.611,97.85,102.23,19061.04285,bitstamp
1787373900000,2026-08-22T04:45:00.000Z,102.086,102.086,98.791,99.126,18117.10657,bitstamp
1787374800000,2026-08-22T05:00:00.000Z,99.126,99.94,87.77,93.3,14755.48396,bitstamp
1787375700000,2026-08-22T05:15:00.000Z,93.427,94.451,90.737,94.013,17684.47965,bitstamp
1787376600000,2026-08-22T05:30:00.000Z,94.033,94.738,92.912,93.575,12993.84943,bitstamp
1787377500000,2026-08-22T05:45:00.000Z,93.57,94.8,93.386,94.171,8410.26154,bitstamp
1787378400000,2026-08-22T06:00:00.000Z,94.154,94.444,93.443,93.571,9468.96111,bitstamp
1787379300000,2026-08-22T06:15:00.000Z,93.56,94.312,93.554,93.886,7437.00332,bitstamp
1787380200000,2026-08-22T06:30:00.000Z,93.854,95.1,93.054,94.58,7362.0298,bitstamp
1787381100000,2026-08-22T06:45:00.000Z,94.566,94.819,94.066,94.257,9085.10568,bitstamp
1787382000000,2026-08-22T07:00:00.000Z,94.243,95.117,94.108,94.403,12601.2964,bitstamp
1787382900000,2026-08-22T07:15:00.000Z,94.431,95.014,94.046,95,5125.79705,bitstamp
1787383800000,2026-08-22T07:30:00.000Z,95.008,95.454,94.385,94.819,5398.71142,bitstamp
1787384700000,2026-08-22T07:45:00.000Z,94.775,94.897,94.376,94.427,4416.00449,bitstamp
1787385600000,2026-08-22T08:00:00.000Z,94.476,94.946,94.047,94.872,5271.35136,bitstamp
1787386500000,2026-08-22T08:15:00.000Z,94.89,94.984,93.688,93.777,8883.74175,bitstamp
1787387400000,2026-08-22T08:30:00.000Z,93.788,93.799,93.063,93.649,8729.10879,bitstamp
1787388300000,2026-08-22T08:45:00.000Z,93.614,94.103,93.245,94.084,4068.28432,bitstamp
1787389200000,2026-08-22T09:00:00.000Z,94.099,94.19,92.918,94.18,4712.242,bitstamp
1787390100000,2026-08-22T09:15:00.000Z,94.248,94.508,93.938,94.273,5123.0306,bitstamp
1787391000000,2026-08-22T09:30:00.000Z,94.188,94.396,94.042,94.257,3103.85955,bitstamp
1787391900000,2026-08-22T09:45:00.000Z,94.257,94.283,93.62,93.887,5677.35833,bitstamp
1787392800000,2026-08-22T10:00:00.000Z,93.893,93.975,92.104,92.144,8197.43333,bitstamp
1787393700000,2026-08-22T10:15:00.000Z,92.161,92.462,91.33,92.389,13714.82817,bitstamp
1787394600000,2026-08-22T10:30:00.000Z,92.432,93.338,92.288,93.232,3542.2434,bitstamp
1787395500000,2026-08-22T10:45:00.000Z,93.293,93.307,92.665,92.861,6762.06432,bitstamp
1787396400000,2026-08-22T11:00:00.000Z,92.862,93.195,92.562,92.784,9347.78606,bitstamp
1787397300000,2026-08-22T11:15:00.000Z,92.761,93.075,92.567,92.994,10796.1134,bitstamp
1787398200000,2026-08-22T11:30:00.000Z,92.975,93.458,92.884,93.433,7453.17135,bitstamp
1787399100000,2026-08-22T11:45:00.000Z,93.442,93.508,93.136,93.28,5401.66566,bitstamp
1787400000000,2026-08-22T12:00:00.000Z,93.295,93.935,93.142,93.838,9022.71923,bitstamp
1787400900000,2026-08-22T12:15:00.000Z,93.87,94.321,93.849,94.208,6935.60861,bitstamp
1787401800000,2026-08-22T12:30:00.000Z,94.208,94.231,93.83,94.212,5172.3105,bitstamp
1787402700000,2026-08-22T12:45:00.000Z,94.202,94.265,93.828,93.828,4304.13842,bitstamp
1787403600000,2026-08-22T13:00:00.000Z,93.819,93.971,93.529,93.897,6129.12144,bitstamp
1787404500000,2026-08-22T13:15:00.000Z,93.907,94.181,93.609,93.824,7550.51009,bitstamp
1787405400000,2026-08-22T13:30:00.000Z,93.85,93.964,93.565,93.778,6096.03455,bitstamp
1787406300000,2026-08-22T13:45:00.000Z,93.786,94.226,93.725,94.096,2757.45835,bitstamp
1787407200000,2026-08-22T14:00:00.000Z,94.113,94.284,93.618,93.772,4532.7736,bitstamp
1787408100000,2026-08-22T14:15:00.000Z,93.802,93.901,93.44,93.846,5173.79464,bitstamp
1787409000000,2026-08-22T14:30:00.000Z,93.838,94.018,93.272,93.296,5031.95267,bitstamp
1787409900000,2026-08-22T14:45:00.000Z,93.274,93.457,92.891,93.238,8557.213,bitstamp
1787410800000,2026-08-22T15:00:00.000Z,93.235,93.465,92.939,92.951,7147.10269,bitstamp
1787411700000,2026-08-22T15:15:00.000Z,92.888,93.334,92.809,93.237,4352.24686,bitstamp
1787412600000,2026-08-22T15:30:00.000Z,93.232,93.544,93.169,93.252,3588.029,bitstamp
1787413500000,2026-08-22T15:45:00.000Z,93.261,93.343,92.978,93.07,3687.78082,bitstamp
1787414400000,2026-08-22T16:00:00.000Z,93.059,93.5,93.059,93.415,1509.74405,bitstamp
1787415300000,2026-08-22T16:15:00.000Z,93.398,94.03,93.398,93.907,3727.01626,bitstamp
1787416200000,2026-08-22T16:30:00.000Z,93.86,94.618,93.859,94.496,10200.00615,bitstamp
1787417100000,2026-08-22T16:45:00.000Z,94.491,94.631,94.264,94.283,3378.78338,bitstamp
1787418000000,2026-08-22T17:00:00.000Z,94.303,94.514,94.092,94.208,4335.68975,bitstamp
1787418900000,2026-08-22T17:15:00.000Z,94.214,94.377,93.761,93.784,1996.13389,bitstamp
1787419800000,2026-08-22T17:30:00.000Z,93.82,94.28,93.82,94.255,2610.52731,bitstamp
1787420700000,2026-08-22T17:45:00.000Z,94.259,94.531,94.213,94.246,1239.64813,bitstamp
1787421600000,2026-08-22T18:00:00.000Z,94.246,94.363,94.042,94.15,1871.53874,bitstamp
1787422500000,2026-08-22T18:15:00.000Z,94.138,94.516,94.138,94.364,1894.0059,bitstamp
1787423400000,2026-08-22T18:30:00.000Z,94.369,94.503,94.159,94.159,934.49255,bitstamp
1787424300000,2026-08-22T18:45:00.000Z,94.189,94.453,94.011,94.442,2217.8144,bitstamp
1787425200000,2026-08-22T19:00:00.000Z,94.44,94.565,94.266,94.553,1326.99675,bitstamp
1787426100000,2026-08-22T19:15:00.000Z,94.553,94.682,94.309,94.389,1434.73741,bitstamp
1787427000000,2026-08-22T19:30:00.000Z,94.402,94.813,94.402,94.739,8222.53426,bitstamp
1787427900000,2026-08-22T19:45:00.000Z,94.739,94.764,94.477,94.499,2006.81582,bitstamp
1787428800000,2026-08-22T20:00:00.000Z,94.491,94.777,94.401,94.706,2474.70235,bitstamp
1787429700000,2026-08-22T20:15:00.000Z,94.684,94.767,94.395,94.501,728.03772,bitstamp
1787430600000,2026-08-22T20:30:00.000Z,94.479,94.645,94.338,94.496,1354.03083,bitstamp
1787431500000,2026-08-22T20:45:00.000Z,94.498,94.544,94.303,94.402,1130.26835,bitstamp
1787432400000,2026-08-22T21:00:00.000Z,94.367,94.367,93.482,93.504,3636.26855,bitstamp
1787433300000,2026-08-22T21:15:00.000Z,93.504,93.933,93.504,93.826,1605.07703,bitstamp
1787434200000,2026-08-22T21:30:00.000Z,93.825,93.831,93.065,93.325,1479.44203,bitstamp
1787435100000,2026-08-22T21:45:00.000Z,93.351,93.351,92.72,92.873,2852.00268,bitstamp
1787436000000,2026-08-22T22:00:00.000Z,92.786,93.659,92.598,93.586,4561.53809,bitstamp
1787436900000,2026-08-22T22:15:00.000Z,93.586,93.965,93.504,93.897,4229.82319,bitstamp
1787437800000,2026-08-22T22:30:00.000Z,93.895,93.999,93.514,93.748,3497.33921,bitstamp
1787438700000,2026-08-22T22:45:00.000Z,93.748,93.966,93.558,93.606,1898.33519,bitstamp
1787439600000,2026-08-22T23:00:00.000Z,93.608,93.779,93.345,93.586,2481.92128,bitstamp
1787440500000,2026-08-22T23:15:00.000Z,93.608,93.74,93.534,93.579,2170.94069,bitstamp
1787441400000,2026-08-22T23:30:00.000Z,93.58,93.69,93.346,93.645,2695.14664,bitstamp
1787442300000,2026-08-22T23:45:00.000Z,93.641,93.972,93.634,93.842,1302.00199,bitstamp
1787443200000,2026-08-23T00:00:00.000Z,93.801,93.999,93.571,93.801,2344.72423,bitstamp
1787444100000,2026-08-23T00:15:00.000Z,93.754,94.291,93.708,94.281,1655.40897,bitstamp
1787445000000,2026-08-23T00:30:00.000Z,94.283,97.173,94.283,96.366,15690.47403,bitstamp
1787445900000,2026-08-23T00:45:00.000Z,96.356,97.2,96.093,96.302,10770.93761,bitstamp
1787446800000,2026-08-23T01:00:00.000Z,96.352,96.352,95.756,96.238,6497.10302,bitstamp
1787447700000,2026-08-23T01:15:00.000Z,96.238,96.238,95.775,96.065,2539.85322,bitstamp
1787448600000,2026-08-23T01:30:00.000Z,96.069,96.242,95.67,96.131,2035.84531,bitstamp
1787449500000,2026-08-23T01:45:00.000Z,96.085,96.558,95.768,96.035,7900.05475,bitstamp
